date,user_id,logged_food,logged_steps,logged_water,logged_sleep,any_entry_logged,summary_viewed,returned_after_summary,ai_message_sent,guardrail_flag,cost_to_serve_usd
2026-01-24,1523,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1534,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1575,False,True,True,True,True,False,False,False,False,0.001
2026-01-24,1588,True,False,False,False,True,False,False,False,False,0.001
2026-01-24,1594,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1606,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1607,True,False,False,False,True,False,False,False,False,0.001
2026-01-24,1609,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1651,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1680,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1685,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1697,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1706,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1724,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1728,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1740,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1745,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1776,True,False,False,False,True,False,False,False,False,0.001
2026-01-24,1778,False,False,False,True,True,False,False,False,False,0.001
2026-01-24,1781,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1816,False,True,False,False,True,False,False,False,False,0.001
2026-01-24,1836,False,False,True,True,True,False,False,False,False,0.001
2026-01-24,1840,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1851,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1864,True,False,False,True,True,False,False,False,False,0.001
2026-01-24,1866,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1873,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1905,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1925,True,True,False,True,True,False,False,False,False,0.001
2026-01-24,1929,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1941,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1942,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1948,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1969,True,False,False,False,True,False,False,False,False,0.001
2026-01-24,1970,True,True,False,False,True,False,False,False,False,0.001
2026-01-24,1974,False,False,False,False,False,False,False,False,False,0.001
2026-01-24,1981,False,True,False,False,True,False,False,False,False,0.001
2026-01-25,8,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,23,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,38,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,47,False,True,False,True,True,False,False,False,False,0.001
2026-01-25,70,False,True,True,False,True,False,False,False,False,0.001
2026-01-25,86,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,100,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,115,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,157,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,162,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,174,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,184,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,220,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,228,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,229,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,245,True,False,False,False,True,False,False,False,False,0.001
2026-01-25,278,True,True,False,True,True,False,False,False,False,0.001
2026-01-25,304,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,314,False,True,False,False,True,False,False,False,False,0.001
2026-01-25,316,True,True,False,False,True,False,False,False,False,0.001
2026-01-25,332,True,True,True,True,True,False,False,False,False,0.001
2026-01-25,342,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,368,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,371,True,True,True,False,True,False,False,False,False,0.001
2026-01-25,384,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,399,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,413,False,True,True,False,True,False,False,False,False,0.001
2026-01-25,445,False,True,True,False,True,False,False,False,False,0.001
2026-01-25,447,False,True,False,False,True,False,False,False,False,0.001
2026-01-25,471,False,False,False,True,True,False,False,False,False,0.001
2026-01-25,481,False,False,True,True,True,False,False,False,False,0.001
2026-01-25,482,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,492,False,True,False,True,True,False,False,False,False,0.001
2026-01-25,509,True,True,False,True,True,False,False,False,False,0.001
2026-01-25,513,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,518,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,534,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,539,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,542,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,558,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,559,True,False,True,False,True,False,False,False,False,0.001
2026-01-25,564,False,False,False,True,True,False,False,False,False,0.001
2026-01-25,613,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,616,True,False,False,False,True,False,False,False,False,0.001
2026-01-25,630,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,638,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,655,False,False,True,False,True,False,False,False,False,0.001
2026-01-25,665,True,False,False,False,True,False,False,False,False,0.001
2026-01-25,670,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,683,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,692,False,True,True,True,True,False,False,False,False,0.001
2026-01-25,741,True,True,True,False,True,False,False,False,False,0.001
2026-01-25,745,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,750,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,771,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,779,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,784,True,True,False,True,True,False,False,False,False,0.001
2026-01-25,803,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,810,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,811,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,819,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,831,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,851,False,True,False,False,True,False,False,False,False,0.001
2026-01-25,860,False,True,True,False,True,False,False,False,False,0.001
2026-01-25,866,True,True,False,False,True,False,False,False,False,0.001
2026-01-25,867,True,False,True,False,True,False,False,False,False,0.001
2026-01-25,881,False,True,False,False,True,False,False,False,False,0.001
2026-01-25,882,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,898,True,False,False,False,True,False,False,False,False,0.001
2026-01-25,900,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,925,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,953,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,968,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,975,False,True,False,True,True,False,False,False,False,0.001
2026-01-25,983,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1009,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1011,False,False,False,True,True,False,False,False,False,0.001
2026-01-25,1018,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1032,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1039,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1047,False,False,True,False,True,False,False,False,False,0.001
2026-01-25,1065,True,False,False,True,True,False,False,False,False,0.001
2026-01-25,1096,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1117,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1153,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1155,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1167,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1176,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1179,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1184,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1186,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1208,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1210,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1215,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1232,True,False,False,False,True,False,False,False,False,0.001
2026-01-25,1238,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1254,False,True,True,False,True,False,False,False,False,0.001
2026-01-25,1255,False,False,True,False,True,False,False,False,False,0.001
2026-01-25,1261,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1263,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1290,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1291,False,True,True,False,True,False,False,False,False,0.001
2026-01-25,1300,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1302,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1335,True,False,False,False,True,False,False,False,False,0.001
2026-01-25,1340,True,True,False,True,True,False,False,False,False,0.001
2026-01-25,1344,False,False,True,True,True,False,False,False,False,0.001
2026-01-25,1370,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1374,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1381,False,True,True,True,True,False,False,False,False,0.001
2026-01-25,1389,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1391,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1394,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1414,True,True,False,False,True,False,False,False,False,0.001
2026-01-25,1419,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1443,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1459,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1461,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1468,False,True,True,False,True,False,False,False,False,0.001
2026-01-25,1476,False,True,False,True,True,False,False,False,False,0.001
2026-01-25,1481,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1503,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1523,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1534,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1562,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1575,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1588,True,False,True,False,True,False,False,False,False,0.001
2026-01-25,1594,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1606,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1607,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1609,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1651,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1680,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1685,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1697,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1706,False,True,False,True,True,False,False,False,False,0.001
2026-01-25,1724,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1728,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1740,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1745,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1752,True,False,True,False,True,False,False,False,False,0.001
2026-01-25,1776,True,True,False,True,True,False,False,False,False,0.001
2026-01-25,1778,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1781,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1785,False,True,False,False,True,False,False,False,False,0.001
2026-01-25,1816,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1836,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1840,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1851,True,True,False,False,True,False,False,False,False,0.001
2026-01-25,1864,False,False,True,True,True,False,False,False,False,0.001
2026-01-25,1866,False,True,False,False,True,False,False,False,False,0.001
2026-01-25,1873,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1905,False,True,False,False,True,False,False,False,False,0.001
2026-01-25,1925,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1929,True,False,True,False,True,False,False,False,False,0.001
2026-01-25,1941,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1942,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1948,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1969,False,False,False,True,True,False,False,False,False,0.001
2026-01-25,1970,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1974,False,False,False,False,False,False,False,False,False,0.001
2026-01-25,1981,False,True,True,True,True,False,False,False,False,0.001
2026-01-26,8,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,23,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,38,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,47,True,False,False,True,True,False,False,False,False,0.001
2026-01-26,70,False,True,False,False,True,False,False,False,False,0.001
2026-01-26,86,True,False,True,False,True,False,False,False,False,0.001
2026-01-26,100,True,False,True,False,True,False,False,False,False,0.001
2026-01-26,115,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,157,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,162,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,174,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,184,True,True,False,True,True,False,False,False,False,0.001
2026-01-26,220,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,228,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,229,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,245,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,251,True,True,True,False,True,False,False,False,False,0.001
2026-01-26,278,True,True,False,False,True,False,False,False,False,0.001
2026-01-26,304,False,True,True,True,True,False,False,False,False,0.001
2026-01-26,314,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,316,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,332,True,True,True,False,True,False,False,False,False,0.001
2026-01-26,342,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,368,True,False,True,True,True,False,False,False,False,0.001
2026-01-26,371,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,384,True,False,True,False,True,False,False,False,False,0.001
2026-01-26,399,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,413,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,444,False,True,True,True,True,False,False,False,False,0.001
2026-01-26,445,True,True,False,True,True,False,False,False,False,0.001
2026-01-26,447,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,471,False,True,True,False,True,False,False,False,False,0.001
2026-01-26,481,False,True,True,True,True,False,False,False,False,0.001
2026-01-26,482,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,492,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,509,False,False,True,True,True,False,False,False,False,0.001
2026-01-26,513,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,518,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,534,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,539,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,542,False,True,False,True,True,False,False,False,False,0.001
2026-01-26,558,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,559,False,False,True,True,True,False,False,False,False,0.001
2026-01-26,564,True,True,True,True,True,False,False,False,False,0.001
2026-01-26,613,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,616,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,630,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,638,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,655,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,665,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,670,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,683,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,692,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,702,False,True,True,True,True,False,False,False,False,0.001
2026-01-26,741,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,745,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,750,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,771,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,779,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,784,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,803,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,810,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,811,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,819,False,True,True,True,True,False,False,False,False,0.001
2026-01-26,831,True,True,True,False,True,False,False,False,False,0.001
2026-01-26,851,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,860,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,866,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,867,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,881,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,882,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,883,True,True,False,False,True,False,False,False,False,0.001
2026-01-26,898,False,True,False,False,True,False,False,False,False,0.001
2026-01-26,900,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,925,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,953,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,968,True,False,False,False,True,False,False,False,False,0.001
2026-01-26,975,True,False,False,False,True,False,False,False,False,0.001
2026-01-26,983,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1009,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1011,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1018,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1032,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1039,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1047,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1065,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1096,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1117,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1153,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1155,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1167,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1176,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1179,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1184,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1186,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1208,True,True,True,False,True,False,False,False,False,0.001
2026-01-26,1210,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1215,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1232,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1238,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1254,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1255,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1261,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1263,True,True,True,False,True,False,False,False,False,0.001
2026-01-26,1290,False,False,True,True,True,False,False,False,False,0.001
2026-01-26,1291,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1300,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1302,True,True,False,False,True,False,False,False,False,0.001
2026-01-26,1335,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1340,False,False,False,True,True,False,False,False,False,0.001
2026-01-26,1344,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1370,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1374,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1381,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1389,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1391,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1394,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1414,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1419,True,False,True,False,True,False,False,False,False,0.001
2026-01-26,1443,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1459,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1461,False,True,False,False,True,False,False,False,False,0.001
2026-01-26,1468,True,True,False,True,True,False,False,False,False,0.001
2026-01-26,1476,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1481,False,True,False,True,True,False,False,False,False,0.001
2026-01-26,1503,True,False,False,True,True,False,False,False,False,0.001
2026-01-26,1523,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1534,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1562,False,True,True,False,True,False,False,False,False,0.001
2026-01-26,1575,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1588,False,True,True,False,True,False,False,False,False,0.001
2026-01-26,1594,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1606,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1607,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1609,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1626,False,True,False,True,True,False,False,False,False,0.001
2026-01-26,1651,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1680,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1685,False,True,True,True,True,False,False,False,False,0.001
2026-01-26,1697,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1706,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1724,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1728,False,True,False,False,True,False,False,False,False,0.001
2026-01-26,1740,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1745,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1752,True,True,False,True,True,False,False,False,False,0.001
2026-01-26,1776,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1778,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1781,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1785,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1816,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1836,True,True,False,False,True,False,False,False,False,0.001
2026-01-26,1840,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1851,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1864,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1866,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1873,True,True,True,True,True,False,False,False,False,0.001
2026-01-26,1905,True,True,True,True,True,False,False,False,False,0.001
2026-01-26,1925,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1929,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1941,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1942,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1948,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1969,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1970,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1974,False,False,False,False,False,False,False,False,False,0.001
2026-01-26,1981,True,True,False,True,True,False,False,False,False,0.001
2026-01-27,8,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,23,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,38,True,False,True,True,True,False,False,False,False,0.001
2026-01-27,47,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,70,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,86,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,100,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,115,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,157,False,False,True,False,True,False,False,False,False,0.001
2026-01-27,162,True,True,True,False,True,False,False,False,False,0.001
2026-01-27,174,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,184,True,False,False,False,True,False,False,False,False,0.001
2026-01-27,220,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,228,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,229,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,245,True,True,False,True,True,False,False,False,False,0.001
2026-01-27,251,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,254,True,False,True,False,True,False,False,False,False,0.001
2026-01-27,278,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,304,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,314,False,True,True,True,True,False,False,False,False,0.001
2026-01-27,316,False,True,True,False,True,False,False,False,False,0.001
2026-01-27,329,False,True,True,True,True,False,False,False,False,0.001
2026-01-27,332,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,342,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,368,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,371,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,384,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,399,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,413,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,444,False,True,False,True,True,False,False,False,False,0.001
2026-01-27,445,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,447,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,449,False,False,True,True,True,False,False,False,False,0.001
2026-01-27,471,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,481,True,True,False,False,True,False,False,False,False,0.001
2026-01-27,482,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,492,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,509,True,True,False,False,True,False,False,False,False,0.001
2026-01-27,513,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,518,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,534,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,539,True,False,False,False,True,False,False,False,False,0.001
2026-01-27,542,False,True,True,True,True,False,False,False,False,0.001
2026-01-27,558,True,True,False,False,True,False,False,False,False,0.001
2026-01-27,559,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,564,True,True,False,False,True,False,False,False,False,0.001
2026-01-27,613,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,616,True,True,False,True,True,False,False,False,False,0.001
2026-01-27,625,False,True,False,True,True,False,False,False,False,0.001
2026-01-27,630,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,638,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,655,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,665,True,True,False,True,True,False,False,False,False,0.001
2026-01-27,670,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,683,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,692,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,702,True,True,False,True,True,False,False,False,False,0.001
2026-01-27,741,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,745,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,750,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,771,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,779,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,784,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,803,True,False,True,False,True,False,False,False,False,0.001
2026-01-27,810,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,811,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,819,True,False,True,False,True,False,False,False,False,0.001
2026-01-27,831,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,846,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,851,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,860,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,866,True,True,True,True,True,False,False,False,False,0.001
2026-01-27,867,True,False,True,True,True,False,False,False,False,0.001
2026-01-27,881,False,False,False,False,False,False,False,False,False,0.001
2026-01-27,882,False,False,False,False,False,False,False,False,False,0.001
